transaction_id,account_number,customer_id,transaction_datetime,transaction_type,amount,branch_code,region,channel,status
NTX1003080,9049120292,CUST96343,11/23/2025 16:17,Withdrawal,14504.11,NBR024,North,ATM,Success
NTX1003081,1101655275,CUST37350,4/7/2025 15:29,Transfer,17000.88,NBR005,North,NEFT,Failed
NTX1003082,8156764991,CUST46459,3/16/2025 12:54,Withdrawal,9236.09,NBR011,North,Branch,Failed
NTX1003083,5363292596,CUST27807,3/14/2025 7:22,Deposit,1619.97,NBR018,North,Branch,Success
NTX1003084,2531186604,CUST78929,1/28/2025 13:40,Deposit,9539.17,NBR015,North,NEFT,Failed
NTX1003085,3684140577,CUST44733,12/17/2025 15:09,Deposit,15892.82,NBR021,North,NEFT,Success
NTX1003086,1803617992,CUST55182,4/7/2025 23:43,Deposit,14310.45,NBR005,North,NEFT,Success
NTX1003087,2105780918,CUST92135,12/23/2025 14:25,Transfer,8823.25,NBR017,North,NEFT,Failed
NTX1003088,6826009951,CUST13453,9/7/2025 23:00,Deposit,4335.44,NBR018,North,RTGS,Success
NTX1003089,2551991961,CUST37471,2/17/2025 16:34,Withdrawal,11124.5,NBR015,North,UPI,Success
NTX1003090,9957734001,CUST54549,4/5/2025 19:02,Deposit,12247.95,NBR022,North,Branch,Failed
NTX1003091,3992397591,CUST63998,9/29/2025 16:42,Deposit,12132.71,NBR001,North,RTGS,Success
NTX1003092,3051229531,CUST25890,12/10/2025 18:00,Withdrawal,3019.11,NBR012,North,UPI,Success
NTX1003093,1564379700,CUST52972,8/24/2025 10:56,Transfer,11406.84,NBR017,North,Branch,Failed
NTX1003094,1126942506,CUST11803,9/13/2025 10:19,Transfer,2304.18,NBR017,North,RTGS,Success
NTX1003095,5582891575,CUST32190,11/12/2025 23:48,Transfer,17275.16,NBR009,North,ATM,Success
NTX1003096,7641134358,CUST55816,1/18/2025 11:45,Withdrawal,946.35,NBR011,North,IMPS,Failed
NTX1003097,5711433088,CUST48885,1/4/2025 13:23,Withdrawal,11756.08,NBR006,North,UPI,Failed
NTX1003098,5844448493,CUST66262,10/28/2025 5:29,Deposit,12442.38,NBR018,North,ATM,Failed
NTX1003099,4946465847,CUST45440,4/8/2025 19:38,Withdrawal,792.01,NBR002,North,Branch,Failed
NTX1003100,6953108407,CUST48783,10/20/2025 6:22,Deposit,2929,NBR019,North,IMPS,Success
NTX1003101,9103109777,CUST14392,11/7/2025 0:25,Transfer,15683.31,NBR018,North,Branch,Failed
NTX1003102,3665431815,CUST21277,9/20/2025 1:44,Transfer,10660.3,NBR014,North,NEFT,Success
NTX1003103,7782026980,CUST51553,11/9/2025 5:40,Withdrawal,5797.49,NBR002,North,ATM,Success
NTX1003104,5765329206,CUST56710,7/22/2025 23:19,Transfer,11501.95,NBR017,North,UPI,Failed
NTX1003105,5357630689,CUST48368,6/29/2025 17:58,Transfer,19731.39,NBR019,North,UPI,Failed
NTX1003106,7215060019,CUST86009,9/8/2025 21:37,Withdrawal,1370.1,NBR023,North,RTGS,Success
NTX1003107,4114986709,CUST37307,2/6/2025 12:51,Withdrawal,16674.42,NBR004,North,UPI,Failed
NTX1003108,5247754307,CUST42658,10/11/2025 13:07,Transfer,17821.06,NBR025,North,IMPS,Failed
NTX1003109,2005574212,CUST33806,9/12/2025 1:55,Withdrawal,15754.49,NBR013,North,ATM,Success
NTX1003110,3309371538,CUST89396,1/1/2025 14:40,Deposit,17509.86,NBR001,North,UPI,Failed
NTX1003111,7037273689,CUST26385,2/23/2025 6:49,Withdrawal,16423.97,NBR014,North,Branch,Failed
NTX1003112,9708532033,CUST15702,11/20/2025 4:06,Deposit,17315.53,NBR016,North,IMPS,Failed
NTX1003113,2911860558,CUST46408,3/14/2025 7:37,Deposit,16632.15,NBR024,North,Branch,Failed
NTX1003114,2879833753,CUST93483,8/13/2025 21:55,Withdrawal,17835.28,NBR008,North,RTGS,Failed
NTX1003115,9616611951,CUST59106,11/14/2025 23:14,Withdrawal,3733.24,NBR014,North,ATM,Success
NTX1003116,2321158476,CUST74098,7/31/2025 12:19,Deposit,15207.46,NBR021,North,ATM,Failed
NTX1003117,7444898579,CUST37163,3/21/2025 5:53,Transfer,14517.23,NBR019,North,UPI,Success
NTX1003118,1683823488,CUST13120,4/28/2025 6:15,Transfer,2731.38,NBR004,North,UPI,Success
NTX1003119,7491655471,CUST56020,1/5/2025 21:27,Withdrawal,5792.92,NBR003,North,IMPS,Failed
NTX1003120,8283104901,CUST48889,3/22/2025 10:28,Transfer,14683.09,NBR019,North,UPI,Success
NTX1003121,6626908336,CUST62516,3/13/2025 21:26,Transfer,8040.38,NBR015,North,NEFT,Failed
NTX1003122,8994341724,CUST61648,12/12/2025 0:51,Withdrawal,14392.94,NBR005,North,ATM,Failed
NTX1003123,9076530496,CUST19254,4/12/2025 17:03,Deposit,11724.38,NBR010,North,RTGS,Failed
NTX1003124,5278080027,CUST49201,4/8/2025 20:06,Deposit,11867.73,NBR006,North,ATM,Failed
NTX1003125,3973584757,CUST89603,2/26/2025 1:45,Transfer,13740.35,NBR015,North,Branch,Success
NTX1003126,5559981673,CUST28309,11/11/2025 10:09,Withdrawal,15703.52,NBR007,North,RTGS,Success
NTX1003127,2103562353,CUST21660,6/28/2025 22:51,Deposit,3248.73,NBR019,North,UPI,Success
NTX1003128,5387103952,CUST75767,1/15/2025 10:20,Withdrawal,17937.27,NBR017,North,NEFT,Failed
NTX1003129,2686613837,CUST46238,9/28/2025 12:58,Transfer,2672.93,NBR015,North,IMPS,Failed
NTX1003130,2363142078,CUST84956,11/28/2025 4:36,Deposit,14151.69,NBR021,North,RTGS,Failed
NTX1003131,9456272393,CUST90953,3/6/2025 19:15,Deposit,13136.33,NBR022,North,UPI,Failed
NTX1003132,4966074429,CUST99458,11/15/2025 11:28,Deposit,13287.57,NBR023,North,ATM,Success
NTX1003133,7315865092,CUST32035,11/11/2025 16:37,Withdrawal,2582.54,NBR022,North,RTGS,Failed
NTX1003134,4592782865,CUST87313,4/11/2025 1:01,Withdrawal,8635.13,NBR016,North,RTGS,Success
NTX1003135,8942238576,CUST89523,3/7/2025 20:49,Transfer,16254,NBR020,North,IMPS,Success
NTX1003136,2950759402,CUST26856,1/7/2025 13:46,Withdrawal,3761.51,NBR021,North,ATM,Success
NTX1003137,2643644517,CUST45476,7/19/2025 12:46,Deposit,17981.24,NBR005,North,ATM,Success
NTX1003138,8207442035,CUST30402,10/12/2025 11:44,Transfer,6734.95,NBR005,North,NEFT,Success
NTX1003139,9394125004,CUST17032,8/24/2025 5:24,Withdrawal,4815.44,NBR011,North,RTGS,Failed
NTX1003140,1263231240,CUST79365,2/17/2025 17:29,Withdrawal,13452.89,NBR002,North,NEFT,Failed
NTX1003141,3578049499,CUST42342,9/26/2025 18:00,Transfer,294.58,NBR002,North,RTGS,Failed
NTX1003142,4383295358,CUST91229,1/18/2025 19:10,Withdrawal,2798.58,NBR004,North,Branch,Success
NTX1003143,4988375033,CUST74089,6/21/2025 13:34,Transfer,13555.18,NBR008,North,NEFT,Failed
NTX1003144,5573588670,CUST56788,9/16/2025 5:03,Deposit,6866.24,NBR011,North,IMPS,Failed
NTX1003145,6968432113,CUST54510,3/19/2025 17:24,Deposit,5765.57,NBR019,North,UPI,Success
NTX1003146,4574567155,CUST55317,7/13/2025 21:09,Transfer,3588.75,NBR004,North,UPI,Failed
NTX1003147,2875457807,CUST80725,6/12/2025 1:55,Transfer,12733.57,NBR011,North,RTGS,Success
NTX1003148,3426535499,CUST89039,7/29/2025 17:32,Deposit,16248.06,NBR008,North,NEFT,Success
NTX1003149,3574636872,CUST57530,3/21/2025 20:08,Transfer,2965.02,NBR003,North,IMPS,Success
NTX1003150,1761391752,CUST61327,3/3/2025 8:49,Transfer,15796.46,NBR022,North,IMPS,Success
NTX1003151,2079878678,CUST38257,2/3/2025 9:25,Withdrawal,82.09,NBR009,North,UPI,Success
NTX1003152,9621955738,CUST92477,11/1/2025 16:07,Withdrawal,11766.85,NBR013,North,Branch,Success
NTX1003153,7637301137,CUST23949,8/21/2025 9:22,Deposit,3148.43,NBR007,North,RTGS,Failed
NTX1003154,9847620082,CUST93117,6/8/2025 18:39,Withdrawal,794.65,NBR017,North,Branch,Failed
NTX1003155,6513390650,CUST64157,12/13/2025 11:58,Deposit,18636.89,NBR018,North,Branch,Failed
NTX1003156,1930281864,CUST47623,12/3/2025 19:08,Withdrawal,13086.18,NBR021,North,Branch,Failed
NTX1003157,6730279951,CUST36305,7/27/2025 13:32,Withdrawal,18765.8,NBR011,North,NEFT,Success
NTX1003158,7505473261,CUST75496,8/17/2025 8:14,Transfer,19457.48,NBR013,North,IMPS,Failed
NTX1003159,6235255496,CUST30112,10/25/2025 9:05,Withdrawal,6547.54,NBR024,North,IMPS,Failed
NTX1003160,4810931950,CUST44808,4/12/2025 16:56,Withdrawal,1770.07,NBR019,North,Branch,Failed
NTX1003161,7376621564,CUST45784,5/25/2025 3:36,Deposit,9065.92,NBR014,North,IMPS,Success
NTX1003162,9788527298,CUST73791,2/11/2025 19:26,Transfer,3701.79,NBR018,North,UPI,Success
NTX1003163,5933220427,CUST97972,1/12/2025 18:05,Deposit,12400.57,NBR006,North,RTGS,Failed
NTX1003164,9311993348,CUST27443,1/24/2025 23:37,Deposit,1743.55,NBR015,North,NEFT,Failed
NTX1003165,5010777156,CUST96018,5/25/2025 6:41,Withdrawal,12071.13,NBR013,North,NEFT,Success
NTX1003166,5964247971,CUST66484,2/6/2025 15:00,Withdrawal,19017.93,NBR020,North,IMPS,Success
NTX1003167,2328419509,CUST76264,11/11/2025 3:46,Transfer,18586.05,NBR024,North,IMPS,Success
NTX1003168,2834696845,CUST34164,8/27/2025 2:22,Transfer,6711.13,NBR025,North,UPI,Success
NTX1003169,5977178226,CUST49868,4/14/2025 22:47,Withdrawal,6551.25,NBR018,North,Branch,Success
NTX1003170,6456678307,CUST98076,12/11/2025 20:21,Withdrawal,19219.06,NBR021,North,IMPS,Failed
NTX1003171,9402734257,CUST60637,10/31/2025 1:24,Deposit,7958.16,NBR013,North,RTGS,Failed
NTX1003172,9399791654,CUST90750,5/3/2025 22:06,Withdrawal,10045.56,NBR009,North,RTGS,Failed
NTX1003173,2547161425,CUST65999,1/14/2025 20:09,Withdrawal,15079.46,NBR014,North,ATM,Success
NTX1003174,3816527675,CUST81363,8/7/2025 5:33,Deposit,5465.09,NBR004,North,NEFT,Success
NTX1003175,4455305346,CUST36671,7/15/2025 1:06,Withdrawal,9380.98,NBR020,North,UPI,Success
NTX1003176,4435108600,CUST38188,3/8/2025 7:22,Withdrawal,15519.03,NBR006,North,ATM,Success
NTX1003177,1652416290,CUST35539,4/22/2025 14:55,Withdrawal,4813,NBR021,North,Branch,Success
NTX1003178,3376462060,CUST73574,2/18/2025 11:21,Deposit,5825.32,NBR004,North,RTGS,Failed
NTX1003179,2051772590,CUST69834,12/19/2025 8:52,Withdrawal,3750.02,NBR013,North,RTGS,Success
NTX1003180,7283165881,CUST37861,1/6/2025 16:21,Deposit,13984.63,NBR010,North,IMPS,Success
NTX1003181,8636955790,CUST19532,7/7/2025 6:31,Transfer,19823.8,NBR016,North,IMPS,Failed
NTX1003182,7667720127,CUST73259,3/25/2025 22:28,Deposit,2275.76,NBR002,North,IMPS,Success
NTX1003183,3231985336,CUST81475,2/3/2025 22:10,Deposit,12466.78,NBR010,North,Branch,Success
NTX1003184,3926003332,CUST88682,5/11/2025 3:22,Deposit,16748.32,NBR006,North,IMPS,Success
NTX1003185,2504540807,CUST60381,6/19/2025 23:35,Deposit,2780.95,NBR021,North,ATM,Success
NTX1003186,2246113479,CUST38194,3/6/2025 6:25,Withdrawal,4408.75,NBR016,North,Branch,Success
NTX1003187,1475954133,CUST71378,3/15/2025 22:05,Transfer,14987.25,NBR018,North,NEFT,Success
NTX1003188,6022041004,CUST12063,1/6/2025 3:22,Deposit,3594.47,NBR020,North,RTGS,Failed
NTX1003189,9344351248,CUST13035,3/2/2025 22:13,Transfer,9669.13,NBR001,North,IMPS,Success
NTX1003190,1318943812,CUST13600,2/26/2025 12:13,Withdrawal,12168.65,NBR001,North,RTGS,Failed
NTX1003191,9285364965,CUST40498,8/21/2025 22:49,Transfer,3280.51,NBR009,North,NEFT,Failed
NTX1003192,9691710115,CUST45730,12/25/2025 8:43,Deposit,994.97,NBR011,North,RTGS,Success
NTX1003193,5656649665,CUST67916,8/23/2025 10:08,Transfer,6556.82,NBR020,North,NEFT,Success
NTX1003194,4898863726,CUST57317,4/11/2025 3:46,Deposit,10972.22,NBR003,North,UPI,Failed
NTX1003195,1133290431,CUST88189,1/21/2025 3:53,Deposit,8546.42,NBR006,North,IMPS,Success
NTX1003196,9379324846,CUST21628,10/20/2025 3:59,Transfer,6299.39,NBR013,North,IMPS,Failed
NTX1003197,7683616165,CUST92674,11/17/2025 8:23,Deposit,11336.97,NBR009,North,ATM,Failed
NTX1003198,3940935891,CUST81094,1/19/2025 9:05,Transfer,6161.57,NBR004,North,RTGS,Success
NTX1003199,8922135747,CUST53944,4/1/2025 12:14,Withdrawal,2000.47,NBR023,North,NEFT,Failed
NTX1003200,8990836982,CUST83989,11/16/2025 15:41,Deposit,8324.78,NBR004,North,NEFT,Success
NTX1003201,6611046762,CUST73330,4/22/2025 14:44,Withdrawal,15804.01,NBR025,North,ATM,Success
NTX1003202,9526265710,CUST50020,4/22/2025 2:21,Deposit,13311.29,NBR015,North,NEFT,Success
NTX1003203,9844706473,CUST93376,8/23/2025 21:45,Transfer,17241.44,NBR006,North,RTGS,Failed
NTX1003204,7451175303,CUST70106,12/12/2025 9:01,Transfer,15677.89,NBR020,North,UPI,Success
NTX1003205,3693012756,CUST43414,9/5/2025 4:19,Transfer,14013.24,NBR008,North,RTGS,Failed
NTX1003206,7564894291,CUST47510,11/5/2025 12:29,Withdrawal,3912.99,NBR005,North,Branch,Failed
NTX1003207,8202810338,CUST41424,6/30/2025 22:11,Transfer,11712.8,NBR024,North,RTGS,Failed
NTX1003208,5962924471,CUST39589,11/27/2025 13:46,Withdrawal,8108.2,NBR001,North,NEFT,Success
NTX1003209,1835077717,CUST17746,2/11/2025 3:46,Transfer,17042.73,NBR005,North,ATM,Failed
NTX1003210,2474756778,CUST64473,10/18/2025 1:48,Deposit,13795.82,NBR017,North,RTGS,Failed
NTX1003211,2972979490,CUST44910,5/13/2025 11:45,Transfer,17738.45,NBR004,North,Branch,Failed
NTX1003212,1632640842,CUST71235,5/29/2025 2:25,Transfer,5421.55,NBR009,North,IMPS,Failed
NTX1003213,4491598839,CUST79661,12/15/2025 2:33,Deposit,12832.69,NBR021,North,IMPS,Failed
NTX1003214,1320380301,CUST26124,6/23/2025 1:00,Withdrawal,10115.81,NBR009,North,NEFT,Success
NTX1003215,9549979342,CUST67793,7/3/2025 6:20,Withdrawal,13214.25,NBR007,North,Branch,Failed
NTX1003216,5802869358,CUST10275,9/30/2025 19:36,Withdrawal,15294.65,NBR004,North,IMPS,Failed
NTX1003217,6488792632,CUST33255,2/24/2025 19:51,Deposit,15939.77,NBR002,North,IMPS,Failed
NTX1003218,5284840478,CUST75951,5/5/2025 21:27,Withdrawal,5205.21,NBR013,North,IMPS,Success
NTX1003219,9497502555,CUST50440,12/15/2025 8:39,Deposit,10703.78,NBR021,North,ATM,Failed
NTX1003220,2671843839,CUST59495,10/30/2025 17:58,Transfer,269.86,NBR021,North,NEFT,Success
NTX1003221,9864217656,CUST88344,11/21/2025 16:12,Transfer,18263.13,NBR002,North,NEFT,Failed
NTX1003222,6438545804,CUST86193,1/7/2025 12:29,Deposit,8497.69,NBR006,North,IMPS,Success
NTX1003223,,CUST43334,4/12/2025 1:35,Deposit,14544.31,NBR016,North,UPI,Failed
NTX1003224,1741535000,CUST20478,6/15/2025 4:14,Transfer,12779.24,NBR020,North,RTGS,Failed
NTX1003225,7951306676,CUST90987,4/13/2025 16:19,Transfer,7441.65,NBR025,North,NEFT,Failed
NTX1003226,5584657798,CUST45348,4/30/2025 8:49,Withdrawal,653.24,NBR001,North,Branch,Failed
NTX1003227,2817363961,CUST56394,6/12/2025 6:22,Deposit,16844.56,NBR017,North,Branch,Failed
NTX1003228,2876113970,CUST74196,7/18/2025 23:34,Transfer,9141.86,NBR017,North,UPI,Success
NTX1003229,7763635013,CUST88750,1/21/2025 21:49,Deposit,6803.58,NBR013,North,NEFT,Failed
NTX1003230,1428229749,CUST38628,1/12/2025 13:19,Transfer,9383.58,NBR022,North,RTGS,Success
NTX1003231,4637731587,CUST40983,8/19/2025 10:31,Withdrawal,93.82,NBR024,North,ATM,Success
NTX1003232,9434586605,CUST11976,9/16/2025 21:56,Withdrawal,15351.14,NBR007,North,IMPS,Failed
NTX1003233,9189447641,CUST20733,12/7/2025 18:56,Deposit,18144.5,NBR002,North,ATM,Failed
NTX1003234,6925721692,CUST47448,4/5/2025 7:42,Transfer,7791.45,NBR001,North,UPI,Failed
NTX1003235,3719583982,CUST58955,9/9/2025 9:22,Deposit,11650.64,NBR009,North,Branch,Success
NTX1003236,2420998059,CUST64703,12/9/2025 16:50,Withdrawal,15458.79,NBR025,North,IMPS,Failed
NTX1003237,8416321872,CUST30278,6/12/2025 18:06,Deposit,9719.38,NBR006,North,IMPS,Failed
NTX1003238,3749735005,CUST74457,11/2/2025 7:57,Deposit,9162.01,NBR006,North,NEFT,Success
NTX1003239,9555855142,CUST31247,7/19/2025 8:08,Transfer,11254.34,NBR013,North,NEFT,Failed
NTX1003240,6752761170,CUST10120,2/8/2025 9:37,Withdrawal,2848.47,NBR025,North,ATM,Failed
NTX1003241,8472365606,CUST51964,3/1/2025 19:38,Transfer,18827.19,NBR018,North,IMPS,Success
NTX1003242,7365460906,CUST53739,5/27/2025 21:14,Withdrawal,13515.92,NBR014,North,ATM,Failed
NTX1003243,5388449642,CUST56421,4/6/2025 6:36,Withdrawal,14461.71,NBR008,North,UPI,Failed
NTX1003244,3130416629,CUST78325,10/24/2025 19:37,Withdrawal,1529.21,NBR012,North,RTGS,Success
NTX1003245,5578249223,CUST60409,6/9/2025 2:46,Deposit,13832.41,NBR007,North,Branch,Success
NTX1003246,2208480950,CUST49500,2/14/2025 12:45,Transfer,10094.54,NBR014,North,ATM,Success
NTX1003247,1374357163,CUST82525,1/12/2025 13:45,Transfer,12611.07,NBR006,North,Branch,Success
NTX1003248,9297025280,CUST69989,1/23/2025 21:01,Withdrawal,11609.14,NBR008,North,NEFT,Failed
NTX1003249,6578282880,CUST17624,11/29/2025 3:37,Transfer,7552.62,NBR004,North,RTGS,Failed
NTX1003250,4100609077,CUST16622,7/2/2025 3:08,Transfer,4044.84,NBR007,North,RTGS,Failed
NTX1003251,1581083896,CUST34719,9/28/2025 11:48,Deposit,4112.44,NBR007,North,IMPS,Success
NTX1003252,4373550354,CUST28776,8/15/2025 16:49,Deposit,19476.23,NBR014,North,UPI,Failed
NTX1003253,5750764789,CUST26160,1/11/2025 8:15,Withdrawal,7713.22,NBR010,North,RTGS,Failed
NTX1003254,5226550891,CUST43420,11/15/2025 4:46,Withdrawal,3147.95,NBR023,North,RTGS,Failed
NTX1003255,5525521565,CUST72650,7/1/2025 11:55,Withdrawal,1095.36,NBR006,North,Branch,Success
NTX1003256,9408619469,CUST37032,4/25/2025 19:42,Deposit,4581.65,NBR006,North,IMPS,Success
NTX1003257,9953427755,CUST87262,7/12/2025 13:54,Withdrawal,10616.78,NBR020,North,IMPS,Success
NTX1003258,3501291813,CUST86543,10/7/2025 16:30,Withdrawal,13575.57,NBR022,North,IMPS,Failed
NTX1003259,3509028780,CUST19509,11/11/2025 23:30,Deposit,5032.17,NBR010,North,UPI,Failed
NTX1003260,9886830593,CUST73972,12/27/2025 19:45,Withdrawal,10769.21,NBR025,North,ATM,Success
NTX1003261,4235932546,CUST28776,8/8/2025 8:55,Withdrawal,7518.13,NBR002,North,Branch,Success
NTX1003262,3860582896,CUST14253,1/21/2025 6:52,Withdrawal,1150.63,NBR008,North,IMPS,Failed
NTX1003263,1419807848,CUST11648,2/1/2025 5:36,Transfer,13460.05,NBR020,North,UPI,Success
NTX1003264,6057267894,CUST94881,10/8/2025 14:19,Transfer,17705.42,NBR023,North,Branch,Success
NTX1003265,5519290762,CUST61283,4/2/2025 9:18,Transfer,15206.81,NBR003,North,IMPS,Failed
NTX1003266,8884919106,CUST20610,12/7/2025 20:34,Withdrawal,2200.68,NBR018,North,RTGS,Failed
NTX1003267,4205200558,CUST63389,2/1/2025 10:04,Withdrawal,11315.63,NBR019,North,IMPS,Failed
NTX1003268,4893441449,CUST86940,3/28/2025 22:59,Deposit,13913.57,NBR006,North,UPI,Failed
NTX1003269,6897818105,CUST18831,9/28/2025 11:33,Deposit,18622.47,NBR005,North,Branch,Failed
NTX1003270,9063180266,CUST82541,11/25/2025 10:39,Withdrawal,16914.07,NBR019,North,RTGS,Failed
NTX1003271,1964077828,CUST74836,5/25/2025 7:44,Withdrawal,1710.07,NBR023,North,UPI,Failed
NTX1003272,5632470737,CUST40809,5/14/2025 9:41,Deposit,3612.72,NBR005,North,NEFT,Failed
NTX1003273,1042870088,CUST36712,10/23/2025 4:17,Transfer,11730.27,NBR003,North,RTGS,Failed
NTX1003274,7546240535,CUST39651,6/27/2025 11:15,Deposit,9336.49,NBR014,North,UPI,Success
NTX1003275,7086736329,CUST56240,5/21/2025 6:46,Withdrawal,246.36,NBR013,North,RTGS,Failed
NTX1003276,,CUST49055,5/2/2025 0:34,Transfer,15328.19,NBR002,North,UPI,Success
NTX1003277,5842408064,CUST32821,12/8/2025 8:24,Withdrawal,4068.77,NBR023,North,NEFT,Success
NTX1003278,8675306413,CUST20598,8/25/2025 13:38,Transfer,2550.86,NBR023,North,UPI,Success
NTX1003279,7797608857,CUST64143,6/26/2025 19:50,Transfer,16696.92,NBR003,North,RTGS,Failed
NTX1003280,4756469528,CUST22305,5/26/2025 12:59,Deposit,18369.98,NBR017,North,ATM,Failed
NTX1003281,5034076408,CUST65561,12/19/2025 17:58,Deposit,15904.4,NBR013,North,Branch,Failed
NTX1003282,2057692807,CUST52777,12/16/2025 15:25,Withdrawal,3507.86,NBR011,North,ATM,Success
NTX1003283,9801454701,CUST97034,5/27/2025 9:37,Deposit,19543.67,NBR008,North,NEFT,Failed
NTX1003284,1862725668,CUST54951,6/9/2025 6:11,Transfer,6904,NBR015,North,Branch,Failed
NTX1003285,8006635486,CUST42705,10/29/2025 20:48,Withdrawal,9035.3,NBR017,North,NEFT,Success
NTX1003286,7004437224,CUST91603,11/29/2025 2:35,Transfer,15794.78,NBR020,North,ATM,Failed
NTX1003287,3170383261,CUST32183,4/27/2025 11:44,Transfer,15987.45,NBR003,North,IMPS,Success
NTX1003288,7071605941,CUST42255,7/21/2025 8:50,Deposit,11744.09,NBR014,North,IMPS,Failed
NTX1003289,8519945897,CUST84382,10/29/2025 9:58,Transfer,16783.7,NBR009,North,Branch,Success
NTX1003290,8639441437,CUST43557,4/6/2025 10:05,Withdrawal,11256.65,NBR015,North,NEFT,Failed
NTX1003291,7171564688,CUST12156,10/15/2025 16:39,Deposit,1541.1,NBR023,North,RTGS,Success
NTX1003292,8493920343,CUST28565,9/25/2025 14:35,Transfer,11888.79,NBR023,North,Branch,Failed
NTX1003293,8645889106,CUST93508,5/18/2025 2:14,Withdrawal,7675.55,NBR013,North,ATM,Failed
NTX1003294,9315289973,CUST97679,6/17/2025 7:00,Deposit,8198.2,NBR021,North,Branch,Success
NTX1003295,7128589388,CUST66178,3/14/2025 23:05,Withdrawal,18870.34,NBR006,North,ATM,Success
NTX1003296,3161601606,CUST59195,11/20/2025 3:56,Withdrawal,4474.79,NBR001,North,NEFT,Success
NTX1003297,6695026347,CUST35400,1/2/2025 19:52,Withdrawal,6953.4,NBR016,North,ATM,Failed
NTX1003298,3581432752,CUST42932,7/9/2025 19:00,Deposit,7824.91,NBR019,North,Branch,Failed
NTX1003299,5152892824,CUST16563,7/17/2025 0:08,Transfer,19754.73,NBR017,North,NEFT,Success
NTX1003300,5213450688,CUST87305,2/12/2025 7:57,Withdrawal,16997.45,NBR014,North,UPI,Failed
NTX1003301,4842218423,CUST83865,7/18/2025 3:40,Deposit,19688.85,NBR010,North,ATM,Success
NTX1003302,4149566548,CUST19219,8/2/2025 23:56,Transfer,7725.18,NBR002,North,ATM,Failed
NTX1003303,6401493301,CUST40381,6/2/2025 15:38,Transfer,10383.46,NBR016,North,IMPS,Success
NTX1003304,5163613317,CUST46214,10/20/2025 15:26,Deposit,15065.98,NBR019,North,RTGS,Failed
NTX1003305,1616119824,CUST11739,10/3/2025 5:23,Deposit,9958.73,NBR022,North,RTGS,Failed
NTX1003306,3818424273,CUST56317,5/8/2025 12:51,Transfer,7172.45,NBR001,North,RTGS,Failed
NTX1003307,4546318329,CUST68783,5/1/2025 21:58,Transfer,13238.32,NBR019,North,ATM,Success
NTX1003308,7306129467,CUST14754,4/12/2025 14:19,Withdrawal,4941.82,NBR006,North,Branch,Failed
NTX1003309,8866009894,CUST37846,2/21/2025 17:24,Withdrawal,17885.4,NBR018,North,UPI,Failed
NTX1003310,1835046420,CUST76916,7/28/2025 19:40,Deposit,5807.48,NBR006,North,Branch,Success
NTX1003311,8525257508,CUST31868,11/23/2025 0:24,Withdrawal,14114.35,NBR004,North,IMPS,Failed
NTX1003312,4724260494,CUST71591,2/28/2025 3:23,Deposit,11020.87,NBR011,North,NEFT,Failed
NTX1003313,3546553387,CUST97148,10/23/2025 15:13,Transfer,16845.11,NBR005,North,ATM,Success
NTX1003314,7201550478,CUST45365,2/13/2025 0:25,Transfer,18437.74,NBR020,North,UPI,Success
NTX1003315,7175760047,CUST24518,1/10/2025 10:07,Transfer,4188.24,NBR006,North,IMPS,Failed
NTX1003316,9076448114,CUST63067,5/8/2025 9:46,Withdrawal,7563.21,NBR016,North,IMPS,Failed
NTX1003317,6277997060,CUST33291,3/10/2025 23:47,Transfer,13889.21,NBR010,North,IMPS,Success
NTX1003318,5153840059,CUST78239,8/24/2025 7:15,Deposit,2794.22,NBR025,North,ATM,Success
NTX1003319,9008400559,CUST70286,8/18/2025 3:19,Transfer,14717.59,NBR014,North,NEFT,Success
NTX1003320,4157800390,CUST86400,9/26/2025 3:58,Withdrawal,1210.39,NBR011,North,Branch,Success
NTX1003321,9388375853,CUST91999,5/10/2025 5:38,Transfer,15189.25,NBR012,North,NEFT,Success
NTX1003322,3482851021,CUST91745,6/25/2025 12:33,Withdrawal,17082.93,NBR005,North,IMPS,Failed
NTX1003323,9047865586,CUST79529,11/26/2025 4:30,Transfer,1076.66,NBR005,North,NEFT,Success
NTX1003324,5919214402,CUST24431,1/6/2025 12:03,Transfer,16478.63,NBR022,North,NEFT,Success
NTX1003325,8455361141,CUST33575,10/3/2025 3:07,Deposit,11602.21,NBR021,North,NEFT,Success
NTX1003326,9562346562,CUST68182,6/2/2025 6:35,Transfer,13692.17,NBR006,North,NEFT,Success
NTX1003327,1665793004,CUST46768,5/18/2025 18:41,Transfer,18360.54,NBR006,North,Branch,Success
NTX1003328,8968430959,CUST41542,4/12/2025 13:54,Withdrawal,10211.02,NBR024,North,ATM,Failed
NTX1003329,3632454786,CUST79446,7/19/2025 22:32,Deposit,6837.81,NBR003,North,IMPS,Success
NTX1003330,1964898751,CUST30776,2/7/2025 6:11,Withdrawal,17811.35,NBR016,North,UPI,Failed
NTX1003331,9520587727,CUST81652,8/9/2025 11:11,Withdrawal,17422.22,NBR015,North,ATM,Failed
NTX1003332,2574904534,CUST32625,11/14/2025 23:38,Withdrawal,13086.62,NBR018,North,IMPS,Failed
NTX1003333,7177253689,CUST99139,8/1/2025 18:04,Transfer,19208.51,NBR006,North,UPI,Success
NTX1003334,6538273381,CUST97081,5/4/2025 18:56,Deposit,17021.51,NBR003,North,NEFT,Success
