transaction_id,account_number,customer_id,transaction_datetime,transaction_type,amount,branch_code,region,channel,status
WTX1011548,3058601116,CUST63646,3/18/2025 19:54,Transfer,4763.28,WBR002,West,NEFT,Success
WTX1011549,6374749786,CUST52555,5/1/2025 2:28,Deposit,12764.88,WBR020,West,UPI,Success
WTX1011550,6325572148,CUST94100,7/30/2025 12:53,Withdrawal,16035.04,WBR001,West,Branch,Success
WTX1011551,5128276905,CUST41499,8/1/2025 11:10,Deposit,2101.1,WBR020,West,IMPS,Success
WTX1011552,3460495070,CUST18100,9/17/2025 20:39,Transfer,13378.16,WBR002,West,IMPS,Success
WTX1011553,1419331802,CUST46929,6/2/2025 8:02,Deposit,8366.73,WBR018,West,Branch,Failed
WTX1011554,5445036550,CUST23709,4/2/2025 6:51,Deposit,16776.45,WBR001,West,NEFT,Success
WTX1011555,7267625496,CUST46778,6/27/2025 3:17,Withdrawal,1127.05,WBR014,West,UPI,Failed
WTX1011556,3585262487,CUST12108,7/27/2025 16:54,Deposit,18044.54,WBR004,West,UPI,Failed
WTX1011557,1395776038,CUST46103,9/23/2025 6:39,Withdrawal,17705.67,WBR025,West,UPI,Success
WTX1011558,8148587135,CUST40545,9/25/2025 20:11,Deposit,5062.21,WBR009,West,RTGS,Success
WTX1011559,7443802529,CUST59767,7/28/2025 10:10,Withdrawal,4523.15,WBR008,West,ATM,Failed
WTX1011560,8689606990,CUST58348,11/27/2025 22:52,Deposit,17875.46,WBR023,West,Branch,Success
WTX1011561,6020161264,CUST31788,9/6/2025 4:04,Withdrawal,14821.92,WBR023,West,UPI,Success
WTX1011562,5682107558,CUST53800,1/4/2025 19:03,Withdrawal,544.03,WBR009,West,Branch,Failed
WTX1011563,8734345142,CUST72677,3/21/2025 6:06,Withdrawal,11853.14,WBR006,West,RTGS,Success
WTX1011564,7864155319,CUST57715,10/22/2025 23:00,Withdrawal,18742.65,WBR024,West,NEFT,Failed
WTX1011565,8755005819,CUST40756,3/1/2025 4:55,Deposit,8434.42,WBR010,West,UPI,Failed
WTX1011566,5643789561,CUST56319,4/26/2025 8:00,Withdrawal,14677.95,WBR018,West,IMPS,Success
WTX1011567,4702709313,CUST27687,11/18/2025 2:39,Withdrawal,3776.04,WBR025,West,IMPS,Failed
WTX1011568,7264936700,CUST48650,2/27/2025 20:38,Transfer,18134.47,WBR008,West,UPI,Success
WTX1011569,7565718149,CUST20705,5/20/2025 0:20,Transfer,-16016.56,WBR019,West,Branch,Success
WTX1011570,9480439278,CUST32211,11/7/2025 1:11,Deposit,12113.35,WBR025,West,UPI,Success
WTX1011571,4634555045,CUST45150,10/10/2025 16:43,Withdrawal,17178.13,WBR024,West,UPI,Success
WTX1011572,6292490403,CUST66920,5/28/2025 18:53,Transfer,4772.08,WBR011,West,IMPS,Success
WTX1011573,3813317678,CUST33936,7/11/2025 21:10,Deposit,9143.49,WBR017,West,IMPS,Success
WTX1011574,7930342298,CUST95167,9/29/2025 11:12,Deposit,18051.43,WBR009,West,IMPS,Failed
WTX1011575,7908680921,CUST92209,2/23/2025 23:03,Withdrawal,18483.3,WBR003,West,RTGS,Success
WTX1011576,2895883335,CUST57836,5/7/2025 9:01,Withdrawal,12858.13,WBR017,West,ATM,Failed
WTX1011577,4031372578,CUST53717,12/27/2025 11:54,Withdrawal,10438.19,WBR007,West,RTGS,Success
WTX1011578,4661714214,CUST93451,6/1/2025 23:06,Withdrawal,19087.31,WBR019,West,NEFT,Failed
WTX1011579,7193702226,CUST82171,5/10/2025 15:44,Deposit,7022.88,WBR010,West,RTGS,Success
WTX1011580,3634442793,CUST53132,8/9/2025 14:13,Withdrawal,7618.38,WBR018,West,ATM,Failed
WTX1011581,5959804654,CUST29866,11/28/2025 15:32,Transfer,8529.61,WBR013,West,NEFT,Success
WTX1011582,7115051979,CUST91991,8/19/2025 16:28,Transfer,19595.27,WBR019,West,Branch,Success
WTX1011583,5346819149,CUST37467,2/23/2025 10:45,Deposit,8998.35,WBR017,West,ATM,Failed
WTX1011584,3989357794,CUST71716,3/9/2025 5:02,Withdrawal,15125.16,WBR023,West,ATM,Success
WTX1011585,2143465781,CUST29490,9/18/2025 13:14,Transfer,4444.25,WBR015,West,IMPS,Success
WTX1011586,4944786149,CUST67400,11/18/2025 20:02,Deposit,8456.7,WBR016,West,Branch,Success
WTX1011587,8425642670,CUST98512,12/25/2025 8:38,Withdrawal,930.79,WBR014,West,UPI,Failed
WTX1011588,3394015253,CUST31440,8/14/2025 3:00,Withdrawal,3071.52,WBR017,West,IMPS,Failed
WTX1011589,9919420170,CUST67196,12/28/2025 6:52,Withdrawal,12052.16,WBR022,West,Branch,Success
WTX1011590,8953847448,CUST37731,11/20/2025 11:40,Deposit,12640.39,WBR005,West,UPI,Success
WTX1011591,8299603323,CUST58761,4/15/2025 8:02,Withdrawal,5305,WBR009,West,ATM,Success
WTX1011592,1919500405,CUST23302,6/14/2025 7:40,Withdrawal,13945.96,WBR006,West,Branch,Success
WTX1011593,7839687569,CUST69666,12/28/2025 18:10,Transfer,13895.38,WBR014,West,NEFT,Failed
WTX1011594,1986065742,CUST34883,1/29/2025 21:47,Withdrawal,13452.15,WBR011,West,ATM,Success
WTX1011595,5424557645,CUST77640,4/24/2025 16:54,Deposit,15829.74,WBR017,West,UPI,Success
WTX1011596,9071851068,CUST61022,3/31/2025 12:17,Deposit,18497.89,WBR011,West,RTGS,Success
WTX1011597,8171502613,CUST64230,8/20/2025 23:21,Transfer,11666.4,WBR017,West,UPI,Success
WTX1011598,4247531849,CUST23737,5/2/2025 0:14,Withdrawal,7751.19,WBR024,West,UPI,Success
WTX1011599,3747245327,CUST47999,2/26/2025 10:57,Deposit,96.51,WBR001,West,RTGS,Failed
WTX1011600,1104359336,CUST14869,8/31/2025 4:39,Transfer,9310.74,WBR017,West,RTGS,Success
WTX1011601,8635589119,CUST33712,1/7/2025 8:52,Transfer,2800.28,WBR019,West,NEFT,Failed
WTX1011602,9404814481,CUST62994,8/10/2025 21:23,Deposit,2648.9,WBR024,West,Branch,Failed
WTX1011603,5520232958,CUST67391,6/26/2025 17:42,Deposit,12642.55,WBR012,West,IMPS,Failed
WTX1011604,6867387017,CUST64715,6/11/2025 7:37,Transfer,8750.49,WBR017,West,UPI,Success
WTX1011605,9118702729,CUST42175,4/21/2025 21:15,Transfer,4179,WBR020,West,IMPS,Failed
WTX1011606,1140298995,CUST71160,11/21/2025 19:21,Withdrawal,15217.77,WBR007,West,ATM,Success
WTX1011607,1517233776,CUST65198,12/27/2025 5:30,Transfer,14563.77,WBR015,West,UPI,Failed
WTX1011608,1084006857,CUST83259,10/7/2025 5:01,Transfer,13932.79,WBR021,West,IMPS,Failed
WTX1011609,8988147088,CUST19379,10/14/2025 0:16,Withdrawal,18545.22,WBR023,West,IMPS,Success
WTX1011610,6723379302,CUST85644,10/15/2025 21:21,Withdrawal,4784.41,WBR001,West,NEFT,Failed
WTX1011611,5412024728,CUST55627,11/29/2025 23:13,Deposit,10603.77,WBR024,West,ATM,Success
WTX1011612,5258537023,CUST84354,12/28/2025 2:46,Deposit,17904.12,WBR014,West,UPI,Success
WTX1011613,7614234753,CUST86901,2/28/2025 20:10,Transfer,2072.09,WBR016,West,Branch,Success
WTX1011614,4754102824,CUST99972,3/24/2025 7:16,Transfer,11748.16,WBR019,West,UPI,Failed
WTX1011615,7219010847,CUST34511,7/3/2025 11:48,Deposit,15272.44,WBR006,West,IMPS,Failed
WTX1011616,6458681560,CUST27738,8/4/2025 14:30,Deposit,13238.78,WBR010,West,RTGS,Success
WTX1011617,2248777594,CUST87627,10/6/2025 7:05,Transfer,11273.22,WBR005,West,RTGS,Success
WTX1011618,2647513102,CUST99914,8/10/2025 11:36,Transfer,17653.59,WBR017,West,IMPS,Success
WTX1011619,9371071868,CUST51172,6/25/2025 21:00,Deposit,6865.5,WBR008,West,IMPS,Failed
WTX1011620,6657344485,CUST82703,12/6/2025 18:54,Withdrawal,9008.28,WBR013,West,RTGS,Failed
WTX1011621,5367996146,CUST68053,4/27/2025 13:24,Deposit,5905.81,WBR013,West,Branch,Success
WTX1011622,4330054762,CUST62370,8/9/2025 10:19,Transfer,18457.38,WBR006,West,RTGS,Success
WTX1011623,6162615538,CUST20714,9/8/2025 9:19,Deposit,7014.3,WBR022,West,Branch,Failed
WTX1011624,2255240946,CUST71817,4/9/2025 21:39,Withdrawal,5667.54,WBR004,West,IMPS,Failed
WTX1011625,5896130856,CUST35977,8/10/2025 7:37,Deposit,13849.36,WBR020,West,ATM,Failed
WTX1011626,8077695825,CUST18664,7/20/2025 13:24,Withdrawal,13446.93,WBR023,West,Branch,Failed
WTX1011627,7723336548,CUST29320,1/7/2025 8:34,Withdrawal,11419.04,WBR005,West,IMPS,Failed
WTX1011628,9390913172,CUST17331,11/13/2025 22:21,Transfer,13877.38,WBR019,West,Branch,Failed
WTX1011629,5499846043,CUST89435,11/3/2025 14:28,Deposit,14118.1,WBR010,West,ATM,Failed
WTX1011630,6006072814,CUST97902,4/27/2025 18:57,Transfer,16852.15,WBR008,West,RTGS,Failed
WTX1011631,1465977085,CUST79606,6/24/2025 5:28,Deposit,1139.53,WBR021,West,NEFT,Failed
WTX1011632,8295676367,CUST47586,4/5/2025 3:39,Deposit,18572.8,WBR001,West,NEFT,Success
WTX1011633,5852332090,CUST80910,4/24/2025 20:18,Transfer,7460.33,WBR023,West,UPI,Success
WTX1011634,7722225762,CUST86366,12/2/2025 10:43,Withdrawal,4879.9,WBR001,West,NEFT,Failed
WTX1011635,8277959918,CUST16282,6/6/2025 21:59,Withdrawal,19251.91,WBR023,West,RTGS,Failed
WTX1011636,7017017167,CUST22918,8/23/2025 1:13,Deposit,19442.6,WBR003,West,IMPS,Failed
WTX1011637,3909334564,CUST84294,2/8/2025 13:49,Deposit,672.03,WBR009,West,UPI,Success
WTX1011638,4239804675,CUST96498,12/11/2025 10:44,Withdrawal,4908.73,WBR004,West,NEFT,Failed
WTX1011639,3076652802,CUST25852,4/22/2025 4:53,Withdrawal,6809.34,WBR008,West,NEFT,Success
WTX1011640,6173595305,CUST31911,11/24/2025 18:02,Withdrawal,8126.17,WBR019,West,NEFT,Failed
WTX1011641,7632482203,CUST36946,3/27/2025 3:38,Transfer,8543.82,WBR007,West,RTGS,Success
WTX1011642,6578259573,CUST92580,3/1/2025 6:10,Transfer,8888.54,WBR025,West,IMPS,Success
WTX1011643,1948459261,CUST91964,2/23/2025 1:19,Deposit,5422.53,WBR024,West,RTGS,Failed
WTX1011644,3823511202,CUST56643,1/12/2025 0:57,Withdrawal,10844.08,WBR007,West,Branch,Success
WTX1011645,8478833880,CUST13447,8/27/2025 1:45,Transfer,16229.28,WBR001,West,UPI,Failed
WTX1011646,6212628123,CUST24621,11/16/2025 10:33,Withdrawal,4075.51,WBR018,West,ATM,Failed
WTX1011647,9237831998,CUST94180,7/21/2025 17:57,Deposit,18687.25,WBR015,West,ATM,Failed
WTX1011648,2839912384,CUST77268,10/12/2025 22:52,Withdrawal,3006.02,WBR019,West,NEFT,Success
WTX1011649,1543275496,CUST61039,7/19/2025 16:22,Withdrawal,3913.41,WBR017,West,ATM,Success
WTX1011650,8036096957,CUST17323,6/7/2025 18:30,Deposit,2628.18,WBR023,West,NEFT,Failed
WTX1011651,3941285468,CUST90566,9/28/2025 8:19,Withdrawal,6162.03,WBR023,West,Branch,Success
WTX1011652,2952734117,CUST79340,4/26/2025 13:59,Transfer,12362.95,WBR007,West,ATM,Failed
WTX1011653,2702460853,CUST21579,5/7/2025 7:29,Transfer,15325.49,WBR011,West,NEFT,Failed
WTX1011654,3124712039,CUST74186,11/30/2025 1:21,Withdrawal,11050.57,WBR020,West,RTGS,Failed
WTX1011655,7943223962,CUST68186,11/12/2025 4:23,Deposit,1176.19,WBR002,West,NEFT,Success
WTX1011656,5777383515,CUST39318,2/2/2025 7:33,Withdrawal,6449.21,WBR023,West,UPI,Failed
WTX1011657,4823373426,CUST44142,4/19/2025 13:49,Transfer,18145.98,WBR004,West,ATM,Failed
WTX1011658,9872252107,CUST76186,4/26/2025 14:10,Deposit,12123.09,WBR002,West,ATM,Success
WTX1011659,8087050394,CUST62384,10/30/2025 8:18,Withdrawal,18945.77,WBR010,West,IMPS,Failed
WTX1011660,6452052363,CUST12059,12/30/2025 12:35,Transfer,14938.97,WBR019,West,NEFT,Failed
WTX1011661,7388541528,CUST40453,7/19/2025 14:28,Transfer,3624.82,WBR010,West,Branch,Success
WTX1011662,4955719580,CUST18226,4/17/2025 20:13,Transfer,9920.13,WBR002,West,NEFT,Success
WTX1011663,2047411550,CUST75030,8/13/2025 2:09,Deposit,8786.06,WBR022,West,RTGS,Failed
WTX1011664,7171219332,CUST39463,11/9/2025 9:13,Deposit,14207,WBR014,West,ATM,Failed
WTX1011665,6766249265,CUST40015,11/18/2025 12:11,Withdrawal,7382.33,WBR009,West,ATM,Failed
WTX1011666,4719467377,CUST15983,1/26/2025 3:11,Withdrawal,15276.33,WBR019,West,NEFT,Success
WTX1011667,5050054680,CUST71863,12/10/2025 1:26,Transfer,9168.11,WBR020,West,RTGS,Success
WTX1011668,8867407609,CUST49435,5/21/2025 13:29,Transfer,16767.85,WBR023,West,IMPS,Failed
WTX1011669,7630146109,CUST38550,12/17/2025 10:00,Transfer,7834.29,WBR015,West,Branch,Failed
WTX1011670,6976510012,CUST21631,12/29/2025 1:20,Deposit,5050.48,WBR025,West,UPI,Failed
WTX1011671,2273807317,CUST97997,3/6/2025 16:15,Transfer,3965.85,WBR025,West,NEFT,Failed
WTX1011672,9159782715,CUST37213,6/6/2025 6:18,Transfer,2744.54,WBR020,West,RTGS,Success
WTX1011673,1763863982,CUST93719,12/9/2025 17:04,Withdrawal,13938.19,WBR016,West,UPI,Success
WTX1011674,2301337276,CUST59720,5/1/2025 18:25,Deposit,1849.55,WBR013,West,Branch,Failed
WTX1011675,4677750880,CUST30168,11/2/2025 6:51,Transfer,5477.25,WBR010,West,Branch,Failed
WTX1011676,6078204572,CUST72325,3/20/2025 17:33,Deposit,16710.95,WBR003,West,ATM,Success
WTX1011677,9428799658,CUST25469,10/18/2025 16:23,Transfer,11632.57,WBR002,West,Branch,Failed
WTX1011678,3041500580,CUST31977,12/29/2025 23:29,Transfer,8256.59,WBR025,West,Branch,Success
WTX1011679,6681131282,CUST12680,8/19/2025 2:43,Deposit,3057.13,WBR011,West,RTGS,Success
WTX1011680,5644099744,CUST74476,8/21/2025 15:59,Withdrawal,12684.86,WBR022,West,ATM,Success
WTX1011681,6381620005,CUST69638,11/28/2025 11:01,Deposit,34.83,WBR002,West,ATM,Failed
WTX1011682,6469386127,CUST54952,6/3/2025 17:02,Deposit,11488.46,WBR019,West,UPI,Failed
WTX1011683,6409521056,CUST26994,2/21/2025 12:25,Withdrawal,7784.75,WBR001,West,IMPS,Failed
WTX1011684,6048856441,CUST44328,12/12/2025 3:26,Withdrawal,19725.79,WBR017,West,Branch,Success
WTX1011685,8938903079,CUST31317,1/1/2025 1:39,Transfer,15798.46,WBR016,West,NEFT,Failed
WTX1011686,7181108226,CUST82551,1/3/2025 1:02,Deposit,11237.64,WBR013,West,Branch,Success
WTX1011687,7481493205,CUST96082,7/12/2025 22:17,Deposit,17976.54,WBR001,West,RTGS,Failed
WTX1011688,3164566947,CUST58002,2/23/2025 14:07,Deposit,2860.52,WBR003,West,Branch,Failed
WTX1011689,5446889283,CUST56078,5/6/2025 17:33,Transfer,5935.71,WBR014,West,IMPS,Failed
WTX1011690,9317258473,CUST80436,3/25/2025 18:25,Transfer,233.76,WBR002,West,ATM,Success
WTX1011691,6766934378,CUST88202,4/17/2025 23:44,Deposit,17619.64,WBR005,West,NEFT,Failed
WTX1011692,9154564524,CUST57776,5/30/2025 17:50,Withdrawal,4214.04,WBR013,West,IMPS,Failed
WTX1011693,7773268209,CUST74717,10/1/2025 20:10,Transfer,9398.48,WBR017,West,RTGS,Failed
WTX1011694,5750726864,CUST82341,4/7/2025 5:30,Transfer,3655.88,WBR006,West,ATM,Failed
WTX1011695,9009336284,CUST91736,8/5/2025 9:05,Deposit,3551.28,WBR016,West,UPI,Failed
WTX1011696,1871508231,CUST13062,7/16/2025 21:50,Deposit,19889.11,WBR007,West,ATM,Failed
WTX1011697,4279534990,CUST16748,4/1/2025 17:19,Deposit,15186.41,WBR007,West,ATM,Success
WTX1011698,4742728688,CUST41779,12/15/2025 2:51,Deposit,4664.32,WBR008,West,Branch,Success
WTX1011699,7978077705,CUST18727,12/10/2025 7:06,Transfer,423.44,WBR004,West,UPI,Success
WTX1011700,9912287464,CUST70314,3/7/2025 0:34,Deposit,14377.36,WBR019,West,Branch,Failed
WTX1011701,5757176397,CUST10793,3/29/2025 16:55,Withdrawal,9321.23,WBR024,West,IMPS,Failed
WTX1011702,9042897628,CUST57054,10/21/2025 13:54,Transfer,13219,WBR005,West,RTGS,Success
WTX1011703,7744633183,CUST56337,4/24/2025 14:21,Transfer,9670.28,WBR020,West,NEFT,Success
WTX1011704,9626570910,CUST87114,5/19/2025 21:37,Deposit,9844.14,WBR002,West,RTGS,Failed
WTX1011705,3597657944,CUST38609,11/25/2025 16:36,Withdrawal,2665.97,WBR019,West,Branch,Success
WTX1011706,5173131882,CUST60907,12/4/2025 19:03,Deposit,8071.86,WBR006,West,IMPS,Failed
WTX1011707,2495259548,CUST10798,6/25/2025 19:07,Deposit,12189.75,WBR017,West,ATM,Failed
WTX1011708,5396483601,CUST65227,5/28/2025 11:58,Withdrawal,17004.7,WBR006,West,ATM,Failed
WTX1011709,5396808712,CUST97305,5/16/2025 10:09,Deposit,698.53,WBR025,West,UPI,Failed
WTX1011710,6675798633,CUST83360,4/3/2025 23:24,Deposit,13405.85,WBR001,West,ATM,Success
WTX1011711,9410239064,CUST25999,10/23/2025 6:52,Withdrawal,986.67,WBR001,West,RTGS,Failed
WTX1011712,7772732451,CUST19510,2/24/2025 13:45,Deposit,19237.6,WBR019,West,RTGS,Success
WTX1011713,1643774508,CUST78558,12/17/2025 11:02,Withdrawal,14626,WBR008,West,RTGS,Failed
WTX1011714,4683124320,CUST94547,4/13/2025 10:12,Transfer,7005.18,WBR001,West,RTGS,Success
WTX1011715,6008053784,CUST13083,11/21/2025 11:10,Deposit,15136.5,WBR023,West,Branch,Failed
WTX1011716,4050725361,CUST25459,10/15/2025 19:23,Withdrawal,1306.72,WBR014,West,Branch,Failed
WTX1011717,4061602781,CUST74276,2/2/2025 18:18,Withdrawal,4587.92,WBR010,West,IMPS,Success
WTX1011718,1857389137,CUST46599,7/21/2025 12:32,Transfer,8452.59,WBR018,West,RTGS,Success
WTX1011719,9582833444,CUST98203,9/9/2025 8:02,Withdrawal,10202.7,WBR014,West,Branch,Failed
WTX1011720,2058305422,CUST56932,6/25/2025 2:31,Transfer,14452.95,WBR015,West,ATM,Failed
WTX1011721,5187791390,CUST62572,3/6/2025 20:49,Withdrawal,13183.64,WBR005,West,IMPS,Failed
WTX1011722,6456641957,CUST73147,12/2/2025 6:02,Transfer,3990.17,WBR004,West,NEFT,Failed
WTX1011723,7479703115,CUST11195,7/7/2025 6:12,Withdrawal,6747.06,WBR011,West,ATM,Failed
WTX1011724,1729503995,CUST86608,11/26/2025 8:03,Withdrawal,11560.3,WBR009,West,RTGS,Failed
WTX1011725,5440996234,CUST38613,7/25/2025 17:47,Transfer,6597.24,WBR002,West,Branch,Success
WTX1011726,1367776579,CUST23992,4/27/2025 10:04,Deposit,17115,WBR018,West,Branch,Failed
WTX1011727,5603842329,CUST81347,3/23/2025 22:37,Deposit,6549.29,WBR019,West,ATM,Success
WTX1011728,8672246194,CUST90861,9/21/2025 4:34,Deposit,16473.32,WBR009,West,RTGS,Success
WTX1011729,8292802915,CUST84356,11/24/2025 7:22,Withdrawal,14650.91,WBR015,West,IMPS,Failed
WTX1011730,9736025100,CUST94765,4/6/2025 9:13,Withdrawal,2500.94,WBR007,West,NEFT,Success
WTX1011731,9040530803,CUST25622,8/16/2025 6:41,Withdrawal,17446.84,WBR015,West,RTGS,Failed
WTX1011732,9709870957,CUST58581,2/24/2025 6:01,Transfer,16009.77,WBR013,West,Branch,Success
WTX1011733,3117474003,CUST39998,12/10/2025 8:58,Transfer,5251.03,WBR003,West,NEFT,Failed
WTX1011734,9367812597,CUST18233,7/5/2025 7:42,Deposit,18379.09,WBR003,West,NEFT,Failed
WTX1011735,9362702276,CUST28208,9/21/2025 19:42,Withdrawal,15930.12,WBR023,West,Branch,Success
WTX1011736,7883519858,CUST60120,8/17/2025 18:11,Withdrawal,7005.16,WBR024,West,IMPS,Success
WTX1011737,6532835059,CUST80355,4/27/2025 16:06,Withdrawal,19794.55,WBR015,West,UPI,Failed
WTX1011738,2627143466,CUST10068,3/8/2025 18:09,Deposit,18443.1,WBR004,West,Branch,Failed
WTX1011739,7909488995,CUST33122,12/1/2025 13:47,Deposit,11624.97,WBR009,West,Branch,Success
WTX1011740,9713202963,CUST20144,1/5/2025 12:16,Withdrawal,17455.95,WBR024,West,Branch,Success
WTX1011741,4567490411,CUST49981,5/4/2025 12:23,Deposit,8462.59,WBR019,West,ATM,Success
WTX1011742,8324014439,CUST55035,8/30/2025 18:02,Transfer,7864.39,WBR007,West,IMPS,Success
WTX1011743,8457683163,CUST83462,3/2/2025 10:52,Withdrawal,18320.08,WBR022,West,IMPS,Success
WTX1011744,3815943579,CUST15907,11/6/2025 20:14,Transfer,9285.74,WBR016,West,UPI,Failed
WTX1011745,9195626650,CUST77664,1/12/2025 20:13,Transfer,775.9,WBR019,West,IMPS,Failed
WTX1011746,9437285388,CUST49686,12/19/2025 0:10,Withdrawal,15004.52,WBR015,West,UPI,Success
WTX1011747,1127370454,CUST38446,11/22/2025 18:23,Transfer,17261.05,WBR011,West,NEFT,Failed
WTX1011748,9669276320,CUST19722,5/16/2025 16:57,Transfer,7376.98,WBR005,West,IMPS,Success
WTX1011749,1408419589,CUST21061,7/12/2025 3:19,Withdrawal,3295.53,WBR012,West,UPI,Success
WTX1011750,8996569814,CUST52961,7/28/2025 21:25,Transfer,3898.65,WBR011,West,IMPS,Success
WTX1011751,6981296715,CUST74707,12/31/2025 4:18,Withdrawal,11637.7,WBR013,West,RTGS,Success
WTX1011752,5850573432,CUST14115,8/4/2025 22:00,Deposit,7196.92,WBR014,West,Branch,Failed
WTX1011753,1160934718,CUST29424,2/7/2025 12:19,Deposit,17734.04,WBR001,West,UPI,Failed
WTX1011754,2632559789,CUST54293,9/14/2025 2:36,Deposit,1884.96,WBR017,West,ATM,Failed
WTX1011755,1530129351,CUST60975,7/23/2025 12:24,Deposit,11972.75,WBR002,West,RTGS,Failed
WTX1011756,4592109335,CUST27246,6/15/2025 19:44,Withdrawal,3621.3,WBR014,West,NEFT,Success
WTX1011757,7804948069,CUST39346,6/30/2025 13:59,Transfer,18794.65,WBR015,West,UPI,Failed
WTX1011758,6402700522,CUST30348,12/19/2025 13:18,Deposit,4501.93,WBR009,West,UPI,Success
WTX1011759,2647274542,CUST53927,2/4/2025 20:39,Withdrawal,3537.19,WBR009,West,ATM,Failed
WTX1011760,5685551435,CUST42080,2/26/2025 18:50,Deposit,11506.67,WBR002,West,RTGS,Failed
WTX1011761,6835189863,CUST35212,1/15/2025 20:19,Transfer,13834.99,WBR011,West,IMPS,Success
WTX1011762,5246962406,CUST94138,5/30/2025 1:02,Deposit,10886.26,WBR018,West,NEFT,Success
WTX1011763,5608173740,CUST61766,5/16/2025 9:24,Transfer,6808.86,WBR022,West,Branch,Success
WTX1011764,1878870531,CUST15954,5/5/2025 9:28,Transfer,8487.7,WBR023,West,Branch,Failed
WTX1011765,5891907978,CUST71136,11/19/2025 14:43,Deposit,8550.74,WBR006,West,UPI,Success
WTX1011766,8548802117,CUST10525,3/24/2025 11:26,Deposit,13300.42,WBR016,West,NEFT,Failed
WTX1011767,2992111136,CUST44031,1/4/2025 13:08,Deposit,15146.88,WBR006,West,Branch,Failed
WTX1011768,2338765675,CUST57057,10/1/2025 8:26,Deposit,2143.3,WBR018,West,Branch,Success
WTX1011769,4452998713,CUST18553,5/21/2025 11:52,Transfer,14891.54,WBR023,West,RTGS,Success
WTX1011770,2671544734,CUST61867,4/15/2025 6:58,Withdrawal,2518.35,WBR003,West,IMPS,Success
WTX1011771,8032363663,CUST28030,12/30/2025 2:08,Transfer,13593.11,WBR014,West,IMPS,Failed
WTX1011772,2186852416,CUST96615,5/9/2025 18:27,Transfer,14921.62,WBR005,West,Branch,Failed
WTX1011773,5424805746,CUST45447,6/17/2025 10:57,Withdrawal,8053.47,WBR019,West,ATM,Failed
WTX1011774,2669652506,CUST55395,6/24/2025 12:16,Transfer,18860.46,WBR005,West,ATM,Success
WTX1011775,3399809082,CUST84423,3/16/2025 17:48,Deposit,18309.94,WBR016,West,IMPS,Success
WTX1011776,8467750726,CUST62711,3/6/2025 21:00,Withdrawal,4570.2,WBR007,West,RTGS,Failed
WTX1011777,1568180069,CUST27073,5/6/2025 18:18,Withdrawal,3528.61,WBR010,West,RTGS,Success
WTX1011778,2526044507,CUST20634,8/5/2025 1:34,Deposit,12676.56,WBR024,West,UPI,Success
WTX1011779,7236795154,CUST52505,5/3/2025 0:48,Withdrawal,18141.81,WBR006,West,Branch,Failed
WTX1011780,2167215078,CUST10788,3/10/2025 5:50,Transfer,19022.41,WBR017,West,RTGS,Success
WTX1011781,9621223616,CUST73923,9/17/2025 20:13,Deposit,14519.5,WBR005,West,Branch,Success
WTX1011782,7544819984,CUST36995,12/9/2025 9:40,Deposit,4768.45,WBR015,West,ATM,Success
WTX1011783,5918984084,CUST71211,10/30/2025 10:05,Withdrawal,12673.81,WBR010,West,UPI,Failed
WTX1011784,4997505136,CUST17050,4/1/2025 17:25,Transfer,1601.39,WBR009,West,IMPS,Failed
WTX1011785,5208150651,CUST90710,12/29/2025 9:06,Deposit,12760.91,WBR012,West,ATM,Failed
WTX1011786,5108150371,CUST14003,3/12/2025 9:44,Transfer,14073.97,WBR004,West,ATM,Failed
WTX1011787,5256150478,CUST26219,8/22/2025 6:01,Withdrawal,3354.41,WBR002,West,Branch,Failed
WTX1011788,1457859855,CUST11280,6/4/2025 4:03,Transfer,466.65,WBR023,West,NEFT,Success
WTX1011789,9264287181,CUST95340,6/8/2025 19:17,Withdrawal,12043.47,WBR001,West,UPI,Failed
WTX1011790,9604515537,CUST88393,8/18/2025 3:38,Deposit,5806.63,WBR013,West,UPI,Success
WTX1011791,1673825073,CUST28296,7/9/2025 7:49,Transfer,10568.95,WBR024,West,UPI,Failed
WTX1011792,6134298369,CUST88281,7/13/2025 16:48,Withdrawal,15964.91,WBR006,West,ATM,Failed
WTX1011793,3720273145,CUST34696,8/6/2025 11:14,Withdrawal,19868.28,WBR025,West,ATM,Success
WTX1011794,1552638008,CUST16592,10/26/2025 16:55,Withdrawal,11009.7,WBR004,West,Branch,Failed
WTX1011795,6842656256,CUST73457,11/15/2025 19:24,Deposit,10524.56,WBR009,West,ATM,Success
WTX1011796,3027234478,CUST62628,1/4/2025 5:46,Withdrawal,9387.23,WBR021,West,UPI,Success
WTX1011797,6014524364,CUST53978,9/11/2025 16:27,Deposit,295.41,WBR004,West,UPI,Success
WTX1011798,4599716867,CUST39172,9/28/2025 10:20,Transfer,16799.93,WBR004,West,RTGS,Failed
WTX1011799,5851185829,CUST95480,10/8/2025 8:32,Deposit,16909.64,WBR020,West,UPI,Failed
WTX1011800,1177731991,CUST51802,1/9/2025 16:29,Transfer,7350.1,WBR003,West,Branch,Failed
WTX1011801,8620982915,CUST55956,2/16/2025 13:49,Deposit,9658.46,WBR024,West,Branch,Failed
WTX1011802,8489850021,CUST27399,12/19/2025 15:57,Withdrawal,585.3,WBR023,West,IMPS,Failed
