transaction_id,account_number,customer_id,transaction_datetime,transaction_type,amount,branch_code,region,channel,status
STX1025704,9818726622,CUST32635,5/30/2025 4:48,Transfer,12101.62,SBR022,South,NEFT,Failed
STX1025705,3236412980,CUST26686,11/5/2025 10:05,Deposit,5566.19,SBR018,South,NEFT,Success
STX1025706,2151893672,CUST15385,7/1/2025 8:41,Transfer,6388.54,SBR005,South,RTGS,Failed
STX1025707,4791269311,CUST81730,4/7/2025 4:27,Transfer,17773.73,SBR001,South,IMPS,Failed
STX1025708,4998503176,CUST61463,2/5/2025 19:22,Transfer,15056.14,SBR002,South,ATM,Failed
STX1025709,8979744101,CUST35176,8/26/2025 2:58,Deposit,16793.99,SBR009,South,UPI,Success
STX1025710,5409584905,CUST39019,11/13/2025 7:05,Withdrawal,15733.99,SBR013,South,ATM,Success
STX1025711,6286748129,CUST35161,10/14/2025 13:11,Withdrawal,13978.45,SBR010,South,ATM,Failed
STX1025712,2541123362,CUST76339,11/22/2025 18:38,Transfer,14821.26,SBR007,South,Branch,Success
STX1025713,3662404357,CUST88115,5/4/2025 21:24,Deposit,16814.71,SBR025,South,NEFT,Success
STX1025714,8342911515,CUST81123,5/5/2025 20:12,Transfer,5698.94,SBR023,South,ATM,Failed
STX1025715,3461243639,CUST65059,12/25/2025 23:15,Withdrawal,12337.28,SBR020,South,IMPS,Success
STX1025716,7805911370,CUST45519,10/31/2025 1:23,Withdrawal,6726.75,SBR014,South,NEFT,Failed
STX1025717,2079793510,CUST92115,11/21/2025 11:30,Withdrawal,12529.38,SBR015,South,IMPS,Success
STX1025718,3216211604,CUST19803,7/13/2025 6:22,Transfer,9884.16,SBR006,South,ATM,Success
STX1025719,2011372378,CUST40487,10/15/2025 23:32,Transfer,7434.87,SBR003,South,RTGS,Success
STX1025720,5005226262,CUST26052,12/9/2025 17:05,Transfer,6944.87,SBR023,South,IMPS,Failed
STX1025721,7159264561,CUST31595,7/29/2025 11:42,Transfer,12326.75,SBR016,South,Branch,Failed
STX1025722,6997185158,CUST21775,5/3/2025 11:34,Deposit,7229.23,SBR017,South,IMPS,Success
STX1025723,8119290763,CUST77084,3/8/2025 18:17,Deposit,2761.86,SBR006,South,UPI,Success
STX1025724,5308059393,CUST27847,4/14/2025 9:51,Deposit,6449.15,SBR007,South,ATM,Success
STX1025725,7794478776,CUST21312,10/29/2025 18:48,Transfer,11164.8,SBR021,South,IMPS,Success
STX1025726,5426468080,CUST50607,11/5/2025 18:24,Transfer,4169.45,SBR010,South,UPI,Failed
STX1025727,1228259120,CUST47860,2/2/2025 19:14,Transfer,11208.69,SBR019,South,NEFT,Failed
STX1025728,1207662538,CUST93746,2/12/2025 8:09,Transfer,3430.84,SBR012,South,RTGS,Success
STX1025729,7505367794,CUST31593,6/24/2025 14:48,Withdrawal,18648.23,SBR009,South,UPI,Failed
STX1025730,5466705774,CUST49734,4/10/2025 10:47,Withdrawal,5141.51,SBR013,South,UPI,Failed
STX1025731,5792574762,CUST94909,2/15/2025 20:13,Deposit,7319.36,SBR001,South,IMPS,Success
STX1025732,2194633254,CUST73823,5/16/2025 8:54,Transfer,7914.61,SBR007,South,ATM,Success
STX1025733,2742156570,CUST43409,11/18/2025 10:34,Transfer,3003.78,SBR010,South,RTGS,Failed
STX1025734,1870723536,CUST73219,8/13/2025 16:49,Transfer,14090.65,SBR012,South,RTGS,Success
STX1025735,8196238841,CUST21518,4/26/2025 15:55,Withdrawal,4738.29,SBR025,South,UPI,Failed
STX1025736,6538610441,CUST34511,11/19/2025 15:13,Deposit,14492.64,SBR006,South,RTGS,Failed
STX1025737,9631884232,CUST27411,10/2/2025 6:07,Deposit,7339.24,SBR021,South,ATM,Failed
STX1025738,9248903667,CUST88592,7/7/2025 8:31,Deposit,17133.35,SBR011,South,NEFT,Success
STX1025739,3832275238,CUST15916,7/15/2025 0:11,Deposit,13031.35,SBR009,South,Branch,Failed
STX1025740,4511413100,CUST82948,5/13/2025 2:18,Withdrawal,16090.64,SBR001,South,ATM,Success
STX1025741,8078490937,CUST68563,6/26/2025 23:01,Deposit,5285.52,SBR006,South,IMPS,Failed
STX1025742,9453106339,CUST68940,2/4/2025 15:29,Transfer,18900.75,SBR019,South,RTGS,Success
STX1025743,8100728187,CUST46698,10/29/2025 10:22,Withdrawal,13669.49,SBR014,South,Branch,Success
STX1025744,7614853655,CUST51269,9/28/2025 6:19,Transfer,11864.2,SBR011,South,RTGS,Failed
STX1025745,3682345787,CUST96700,11/19/2025 19:04,Transfer,15586.19,SBR022,South,IMPS,Success
STX1025746,5648785045,CUST77222,5/7/2025 20:43,Transfer,539.06,SBR006,South,RTGS,Failed
STX1025747,8867635985,CUST83576,10/12/2025 18:45,Withdrawal,1075.75,SBR007,South,RTGS,Success
STX1025748,4146641136,CUST81169,5/24/2025 19:33,Transfer,14714.43,SBR012,South,Branch,Failed
STX1025749,8217050819,CUST33970,10/8/2025 5:28,Deposit,7305.54,SBR012,South,RTGS,Failed
STX1025750,4557288364,CUST51571,7/19/2025 9:41,Withdrawal,4425.3,SBR001,South,NEFT,Success
STX1025751,5600517266,CUST26816,1/30/2025 23:44,Transfer,8703.16,SBR011,South,UPI,Failed
STX1025752,2570502958,CUST33976,11/1/2025 14:31,Deposit,10614.78,SBR021,South,IMPS,Failed
STX1025753,9801404284,CUST15018,8/15/2025 1:09,Deposit,10868.54,SBR023,South,ATM,Failed
STX1025754,5814160027,CUST55983,6/9/2025 16:58,Transfer,11857.31,SBR018,South,UPI,Failed
STX1025755,3733860165,CUST19687,11/3/2025 11:42,Withdrawal,8563.13,SBR015,South,ATM,Success
STX1025756,2132812936,CUST88941,10/31/2025 1:56,Withdrawal,10048.38,SBR017,South,RTGS,Failed
STX1025757,8153669637,CUST17709,6/3/2025 17:51,Transfer,3380.01,SBR010,South,ATM,Success
STX1025758,2445170013,CUST21699,4/16/2025 1:52,Deposit,7600.57,SBR019,South,IMPS,Success
STX1025759,5139608631,CUST99563,4/29/2025 0:44,Transfer,12249.88,SBR003,South,NEFT,Failed
STX1025760,4057630403,CUST87178,9/26/2025 10:59,Withdrawal,16800.98,SBR025,South,RTGS,Success
STX1025761,4046042039,CUST95118,12/18/2025 8:31,Deposit,14872.9,SBR018,South,NEFT,Success
STX1025762,2574570087,CUST55534,8/6/2025 1:48,Deposit,3929.77,SBR004,South,RTGS,Success
STX1025763,1991474090,CUST86252,10/23/2025 13:08,Deposit,11261.92,SBR014,South,RTGS,Success
STX1025764,4163556072,CUST83581,7/6/2025 10:12,Deposit,14374.14,SBR002,South,RTGS,Failed
STX1025765,3095481151,CUST31912,4/3/2025 16:20,Withdrawal,15027.5,SBR007,South,UPI,Failed
STX1025766,5902585237,CUST65194,8/1/2025 1:43,Transfer,4817.98,SBR025,South,RTGS,Success
STX1025767,8820926415,CUST16093,1/5/2025 4:28,Deposit,8016.58,SBR020,South,IMPS,Success
STX1025768,4556267476,CUST36357,5/4/2025 10:26,Withdrawal,19768.28,SBR024,South,IMPS,Failed
STX1025769,9290260292,CUST53444,7/20/2025 7:21,Transfer,7052.73,SBR025,South,Branch,Success
STX1025770,9228168811,CUST14595,7/7/2025 20:42,Transfer,2818.32,SBR023,South,NEFT,Success
STX1025771,7727429922,CUST42524,7/26/2025 11:45,Withdrawal,19821.35,SBR014,South,NEFT,Success
STX1025772,5125772067,CUST33342,10/14/2025 19:28,Deposit,5743.69,SBR007,South,RTGS,Failed
STX1025773,1017816551,CUST96097,7/15/2025 9:12,Withdrawal,392.38,SBR005,South,IMPS,Success
STX1025774,4532719963,CUST75761,8/9/2025 3:06,Transfer,3899.94,SBR019,South,RTGS,Failed
STX1025775,8077973474,CUST26656,5/16/2025 4:13,Deposit,17129.56,SBR014,South,IMPS,Failed
STX1025776,9057373639,CUST87784,10/3/2025 1:00,Transfer,7279.09,SBR025,South,NEFT,Success
STX1025777,7685612975,CUST47681,12/22/2025 2:42,Deposit,5096.81,SBR007,South,ATM,Failed
STX1025778,2143024438,CUST74709,3/16/2025 6:08,Deposit,2730.34,SBR002,South,Branch,Success
STX1025779,3181878071,CUST46875,1/22/2025 14:00,Deposit,15598.21,SBR014,South,RTGS,Failed
STX1025780,3306829558,CUST90983,5/3/2025 4:20,Deposit,12813.21,SBR016,South,UPI,Failed
STX1025781,5670995387,CUST89351,8/23/2025 5:09,Withdrawal,12502.35,SBR010,South,IMPS,Failed
STX1025782,2971375437,CUST29299,10/15/2025 13:13,Deposit,9410.74,SBR018,South,Branch,Success
STX1025783,2893810415,CUST65462,7/29/2025 1:12,Withdrawal,12399.11,SBR025,South,Branch,Failed
STX1025784,4531697756,CUST81850,3/16/2025 16:19,Withdrawal,589.17,SBR003,South,NEFT,Failed
STX1025785,4752711784,CUST61214,1/23/2025 8:31,Deposit,7151.09,SBR021,South,NEFT,Success
STX1025786,9985787504,CUST35663,5/5/2025 0:51,Withdrawal,19449.78,SBR017,South,IMPS,Failed
STX1025787,1409315537,CUST48990,11/5/2025 6:39,Deposit,5253.8,SBR016,South,RTGS,Failed
STX1025788,5848437547,CUST84110,3/20/2025 8:15,Withdrawal,4838.34,SBR025,South,NEFT,Success
STX1025789,3930791922,CUST22930,3/5/2025 2:58,Deposit,2483.89,SBR008,South,Branch,Success
STX1025790,2420635410,CUST21664,3/23/2025 6:15,Deposit,9573.26,SBR018,South,Branch,Failed
STX1025791,1984414728,CUST20389,9/12/2025 18:42,Deposit,17941.2,SBR022,South,IMPS,Failed
STX1025792,7768417148,CUST65354,1/14/2025 15:01,Deposit,13053.53,SBR008,South,UPI,Success
STX1025793,1390425949,CUST65807,9/16/2025 20:48,Deposit,7943.67,SBR008,South,Branch,Success
STX1025794,6901768831,CUST26780,9/5/2025 16:02,Transfer,18905.25,SBR013,South,IMPS,Success
STX1025795,6532751321,CUST91662,5/19/2025 21:30,Withdrawal,11940.21,SBR025,South,RTGS,Failed
STX1025796,9523253418,CUST45038,1/28/2025 4:16,Withdrawal,7745.18,SBR022,South,IMPS,Failed
STX1025797,7087253151,CUST31373,3/3/2025 16:53,Withdrawal,10356.3,SBR017,South,RTGS,Success
STX1025798,6092078707,CUST82913,11/22/2025 2:25,Transfer,12554.97,SBR002,South,NEFT,Success
STX1025799,1495338406,CUST13862,10/19/2025 3:53,Deposit,1457.4,SBR016,South,Branch,Success
STX1025800,7367925396,CUST81133,7/7/2025 9:09,Transfer,3766.51,SBR003,South,ATM,Success
STX1025801,3074883677,CUST38722,11/25/2025 0:17,Deposit,8953.51,SBR011,South,IMPS,Success
STX1025802,6296178057,CUST82640,3/9/2025 17:51,Deposit,9682.02,SBR009,South,ATM,Failed
STX1025803,3201999193,CUST54144,9/11/2025 15:46,Transfer,8193.03,SBR011,South,IMPS,Success
STX1025804,9586019672,CUST66515,10/25/2025 11:06,Deposit,384.38,SBR003,South,NEFT,Failed
STX1025805,9407056881,CUST40001,11/3/2025 20:31,Deposit,9403.23,SBR018,South,RTGS,Success
STX1025806,3229795219,CUST94473,9/13/2025 9:15,Withdrawal,17121.84,SBR006,South,ATM,Success
STX1025807,7281636153,CUST95805,12/17/2025 21:24,Transfer,18418.13,SBR020,South,NEFT,Failed
STX1025808,9637007987,CUST25482,5/31/2025 21:45,Withdrawal,6358.5,SBR020,South,NEFT,Success
STX1025809,5252821387,CUST96048,11/9/2025 17:21,Withdrawal,15698.98,SBR010,South,Branch,Success
STX1025810,2418369551,CUST66230,8/27/2025 15:32,Deposit,2995.67,SBR020,South,Branch,Success
STX1025811,2128767127,CUST96348,10/14/2025 1:25,Transfer,15634.28,SBR025,South,UPI,Failed
STX1025812,4951102557,CUST74416,1/31/2025 18:53,Deposit,16829.49,SBR011,South,UPI,Success
STX1025813,7548750419,CUST19002,12/14/2025 18:19,Transfer,2146.17,SBR021,South,Branch,Failed
STX1025814,5446609167,CUST33998,1/26/2025 19:15,Transfer,11972.89,SBR013,South,RTGS,Failed
STX1025815,2891448332,CUST10908,1/26/2025 6:31,Transfer,1126.33,SBR015,South,IMPS,Failed
STX1025816,2458876079,CUST57699,4/10/2025 7:06,Withdrawal,9224.96,SBR002,South,IMPS,Success
STX1025817,9560276334,CUST44281,2/18/2025 21:21,Deposit,9570.36,SBR018,South,UPI,Success
STX1025818,6009501021,CUST19772,7/27/2025 1:18,Transfer,14636.51,SBR002,South,UPI,Success
STX1025819,8819939729,CUST99983,10/7/2025 21:05,Deposit,9671.04,SBR021,South,IMPS,Success
STX1025820,1000846422,CUST57931,11/23/2025 21:37,Withdrawal,11511.23,SBR014,South,IMPS,Failed
STX1025821,1504163745,CUST18314,7/27/2025 11:41,Withdrawal,10773.44,SBR020,South,RTGS,Failed
STX1025822,1661196714,CUST32419,2/6/2025 19:17,Transfer,16836.17,SBR017,South,UPI,Failed
STX1025823,8912608383,CUST79475,9/12/2025 4:55,Transfer,19567.88,SBR021,South,IMPS,Failed
STX1025824,4056993771,CUST47102,4/6/2025 10:18,Withdrawal,14627.09,SBR013,South,UPI,Failed
STX1025825,2920271105,CUST93575,1/7/2025 11:19,Withdrawal,7584.45,SBR016,South,RTGS,Success
STX1025826,3188485918,CUST15078,8/6/2025 2:04,Deposit,8023.96,SBR006,South,IMPS,Success
STX1025827,4971769088,CUST67731,6/16/2025 21:45,Withdrawal,19851.93,SBR009,South,Branch,Success
STX1025828,3981269770,CUST50945,10/30/2025 21:19,Transfer,12896.19,SBR017,South,NEFT,Success
STX1025829,4244969266,CUST26835,5/9/2025 15:49,Transfer,14019.65,SBR012,South,IMPS,Success
STX1025830,7167232247,CUST40981,10/21/2025 11:08,Transfer,1514.2,SBR017,South,ATM,Success
STX1025831,9183932844,CUST43035,12/8/2025 17:47,Deposit,18655.68,SBR005,South,ATM,Success
STX1025832,2189746504,CUST59186,9/29/2025 17:48,Withdrawal,8282.22,SBR002,South,UPI,Success
STX1025833,3776037063,CUST56242,3/29/2025 14:04,Withdrawal,19384.17,SBR025,South,UPI,Success
STX1025834,5320932482,CUST91015,9/23/2025 5:01,Deposit,5996.7,SBR008,South,UPI,Failed
STX1025835,7232787979,CUST96498,11/21/2025 8:22,Transfer,6119,SBR019,South,ATM,Failed
STX1025836,8967172913,CUST95543,1/31/2025 1:17,Transfer,17312.07,SBR018,South,ATM,Failed
STX1025837,4297617029,CUST35552,7/27/2025 20:30,Transfer,11388.27,SBR015,South,UPI,Success
STX1025838,3098239841,CUST54868,3/25/2025 4:37,Withdrawal,19357.29,SBR023,South,IMPS,Failed
STX1025839,1302227910,CUST16569,10/28/2025 9:54,Transfer,4677.03,SBR025,South,NEFT,Failed
STX1025840,2681123883,CUST53348,10/6/2025 3:42,Deposit,3956.88,SBR025,South,Branch,Success
STX1025841,4381339451,CUST24081,1/27/2025 16:17,Transfer,14989.17,SBR025,South,RTGS,Failed
STX1025842,5262708832,CUST34610,5/22/2025 4:36,Withdrawal,18442.16,SBR002,South,Branch,Failed
STX1025843,6495001852,CUST71767,2/19/2025 7:29,Transfer,14828.51,SBR011,South,ATM,Failed
STX1025844,2648649259,CUST66449,1/10/2025 0:23,Deposit,484.89,SBR003,South,Branch,Failed
STX1025845,8638068654,CUST87707,10/7/2025 3:00,Deposit,13585.07,SBR013,South,ATM,Success
STX1025846,4574605280,CUST24699,6/19/2025 2:30,Transfer,984.6,SBR017,South,UPI,Success
STX1025847,8759102049,CUST83657,5/25/2025 20:40,Transfer,13529.25,SBR011,South,IMPS,Failed
STX1025848,3611802912,CUST45357,7/19/2025 20:33,Withdrawal,13411.73,SBR024,South,NEFT,Failed
STX1025849,4460351683,CUST75379,7/14/2025 5:28,Deposit,5075.06,SBR008,South,RTGS,Success
STX1025850,6027257309,CUST98543,4/3/2025 10:32,Withdrawal,16796.42,SBR021,South,Branch,Failed
STX1025851,9412259742,CUST26095,1/12/2025 4:00,Deposit,17065.71,SBR010,South,NEFT,Success
STX1025852,2192010050,CUST80375,9/29/2025 14:17,Transfer,9172.11,SBR018,South,IMPS,Failed
STX1025853,7678690461,CUST62040,11/5/2025 14:02,Withdrawal,11189.86,SBR024,South,UPI,Failed
STX1025854,6127742807,CUST68748,4/4/2025 9:39,Deposit,9313.16,SBR005,South,ATM,Success
STX1025855,6428578263,CUST60347,9/26/2025 19:30,Deposit,17179.71,SBR023,South,IMPS,Failed
STX1025856,4359624956,CUST91970,5/10/2025 18:24,Transfer,16877.91,SBR015,South,RTGS,Success
STX1025857,6849837737,CUST49210,5/15/2025 14:44,Transfer,11886.83,SBR013,South,ATM,Failed
STX1025858,5543243879,CUST73107,2/25/2025 13:10,Deposit,6653.92,SBR009,South,IMPS,Failed
STX1025859,4247933651,CUST14286,2/22/2025 3:15,Withdrawal,6350.75,SBR022,South,IMPS,Failed
STX1025860,4787616945,CUST67300,12/18/2025 6:17,Deposit,8787.27,SBR011,South,Branch,Success
STX1025861,8286403701,CUST79836,4/30/2025 18:57,Withdrawal,10094.91,SBR014,South,RTGS,Success
STX1025862,5925270916,CUST57399,9/15/2025 5:09,Transfer,2868.56,SBR025,South,NEFT,Success
STX1025863,6459307487,CUST81800,1/20/2025 9:05,Transfer,17358.3,SBR023,South,UPI,Success
STX1025864,3278403297,CUST13348,6/29/2025 6:51,Withdrawal,16059.81,SBR017,South,ATM,Failed
STX1025865,7455991052,CUST46421,8/7/2025 7:09,Deposit,8270.18,SBR003,South,IMPS,Success
STX1025866,1253518333,CUST98804,10/27/2025 0:50,Transfer,4912.23,SBR004,South,NEFT,Failed
STX1025867,4099955957,CUST91285,8/27/2025 7:24,Transfer,15104.28,SBR013,South,NEFT,Success
STX1025868,4591718826,CUST88699,7/17/2025 1:50,Transfer,5033.8,SBR009,South,ATM,Success
STX1025869,9973721846,CUST45053,10/10/2025 6:14,Transfer,8885.73,SBR017,South,ATM,Success
STX1025870,1374813048,CUST41156,5/19/2025 3:37,Deposit,6573.43,SBR025,South,Branch,Success
STX1025871,7794920476,CUST37139,9/9/2025 3:56,Deposit,1782.88,SBR019,South,RTGS,Failed
STX1025872,1255712934,CUST35207,2/27/2025 22:28,Transfer,555.51,SBR020,South,Branch,Failed
STX1025873,5336085616,CUST39588,10/15/2025 1:31,Transfer,14546.8,SBR015,South,Branch,Success
STX1025874,6417286415,CUST65073,2/6/2025 20:52,Withdrawal,19003.76,SBR001,South,UPI,Success
STX1025875,3477331735,CUST40931,5/8/2025 8:22,Deposit,3217.29,SBR011,South,ATM,Failed
STX1025876,3429004287,CUST91344,3/20/2025 5:35,Transfer,11196.01,SBR009,South,Branch,Failed
STX1025877,9812116470,CUST50425,4/25/2025 2:15,Withdrawal,10027.57,SBR010,South,Branch,Success
STX1025878,2505272289,CUST43969,7/23/2025 8:07,Deposit,7150.25,SBR004,South,Branch,Success
STX1025879,5752571250,CUST55420,8/21/2025 22:41,Withdrawal,14498.56,SBR009,South,UPI,Success
STX1025880,9547810126,CUST36757,1/26/2025 17:45,Deposit,645.85,SBR005,South,NEFT,Failed
STX1025881,4440195420,CUST92260,2/11/2025 3:58,Transfer,2362.06,SBR019,South,IMPS,Failed
STX1025882,8062729619,CUST92640,6/3/2025 12:01,Transfer,10799.26,SBR010,South,UPI,Failed
STX1025883,2291026106,CUST41485,8/10/2025 7:38,Transfer,13537.4,SBR014,South,IMPS,Success
STX1025884,9452636184,CUST96468,8/9/2025 11:31,Deposit,7790.26,SBR002,South,NEFT,Failed
STX1025885,9937381754,CUST41476,11/17/2025 1:01,Deposit,15636.52,SBR001,South,UPI,Success
STX1025886,5660919936,CUST28660,7/4/2025 22:39,Deposit,16078.43,SBR016,South,ATM,Success
STX1025887,6122203695,CUST53258,7/15/2025 13:28,Deposit,3785.32,SBR019,South,RTGS,Success
STX1025888,1872173030,CUST25875,4/1/2025 2:40,Withdrawal,12493.75,SBR009,South,ATM,Success
STX1025889,4845011320,CUST78601,8/19/2025 14:46,Deposit,17201.42,SBR013,South,Branch,Failed
STX1025890,5101250531,CUST50084,6/17/2025 9:27,Transfer,7179.59,SBR025,South,ATM,Failed
STX1025891,5577543609,CUST73720,7/28/2025 0:27,Transfer,16694.14,SBR018,South,ATM,Success
STX1025892,3308467804,CUST55176,1/30/2025 2:33,Withdrawal,11032.53,SBR015,South,UPI,Success
STX1025893,9642066197,CUST91568,3/20/2025 21:51,Deposit,13101.93,SBR015,South,RTGS,Failed
STX1025894,5036423695,CUST95402,2/7/2025 6:45,Transfer,12896.85,SBR012,South,UPI,Failed
STX1025895,1070444032,CUST81189,7/30/2025 17:39,Withdrawal,10263.42,SBR023,South,NEFT,Success
STX1025896,7917455905,CUST77506,6/30/2025 12:06,Transfer,792.85,SBR020,South,IMPS,Failed
STX1025897,5937763642,CUST32243,8/9/2025 2:48,Transfer,17081.55,SBR012,South,ATM,Success
STX1025898,8672805098,CUST63533,10/31/2025 22:10,Withdrawal,14039.59,SBR006,South,IMPS,Failed
STX1025899,6026556415,CUST68277,2/14/2025 13:47,Transfer,18221.05,SBR010,South,RTGS,Success
STX1025900,2704426608,CUST19611,8/3/2025 11:28,Deposit,5722.66,SBR025,South,RTGS,Success
STX1025901,3279154464,CUST73792,4/14/2025 23:05,Transfer,5236.52,SBR022,South,Branch,Success
STX1025902,8259759404,CUST89436,7/9/2025 8:53,Withdrawal,19730.64,SBR023,South,ATM,Success
STX1025903,1617673980,CUST24738,2/18/2025 0:53,Withdrawal,750.11,SBR022,South,Branch,Failed
STX1025904,8208275371,CUST22735,6/20/2025 6:35,Deposit,1662.29,SBR001,South,RTGS,Success
STX1025905,9747750388,CUST49075,9/26/2025 5:07,Withdrawal,18555.64,SBR022,South,ATM,Failed
STX1025906,7050300640,CUST75382,3/24/2025 6:12,Withdrawal,12602.8,SBR004,South,Branch,Failed
STX1025907,6507561225,CUST98615,6/25/2025 2:49,Withdrawal,5442.83,SBR017,South,IMPS,Failed
STX1025908,7009758351,CUST26393,7/25/2025 2:21,Deposit,15209.31,SBR005,South,RTGS,Success
STX1025909,4125599865,CUST91661,10/21/2025 1:55,Transfer,9927.87,SBR023,South,NEFT,Failed
STX1025910,8463669403,CUST83253,3/11/2025 2:10,Transfer,13852.11,SBR013,South,RTGS,Failed
STX1025911,9584866799,CUST86184,2/8/2025 16:26,Deposit,5298.13,SBR022,South,UPI,Failed
STX1025912,4143441662,CUST56541,1/27/2025 17:26,Deposit,18617.59,SBR016,South,NEFT,Success
STX1025913,4553594918,CUST58875,3/25/2025 1:49,Deposit,15574.65,SBR012,South,UPI,Failed
STX1025914,8643538839,CUST51443,10/25/2025 5:11,Deposit,4705.24,SBR015,South,UPI,Failed
STX1025915,7099893160,CUST17315,4/30/2025 1:38,Withdrawal,5069.79,SBR010,South,Branch,Failed
STX1025916,4116053810,CUST57241,9/7/2025 10:14,Transfer,2371.05,SBR014,South,NEFT,Success
STX1025917,3238185692,CUST35567,1/29/2025 5:36,Withdrawal,208.52,SBR016,South,UPI,Failed
STX1025918,1294458929,CUST81182,3/7/2025 23:59,Withdrawal,728.4,SBR003,South,NEFT,Failed
STX1025919,2068464814,CUST13407,6/3/2025 17:01,Deposit,16385.9,SBR009,South,NEFT,Success
STX1025920,6828617564,CUST44345,9/7/2025 6:11,Transfer,5960.15,SBR006,South,IMPS,Success
STX1025921,4373828890,CUST88788,6/11/2025 20:13,Deposit,14894.59,SBR013,South,ATM,Success
STX1025922,7039063383,CUST72339,3/28/2025 9:09,Transfer,11065.17,SBR018,South,ATM,Success
STX1025923,5185450424,CUST28316,11/18/2025 9:57,Deposit,19995.71,SBR001,South,RTGS,Success
STX1025924,2297346051,CUST40650,1/24/2025 4:51,Transfer,9397.1,SBR013,South,Branch,Success
STX1025925,6456499565,CUST21901,2/3/2025 4:57,Deposit,18723.76,SBR015,South,Branch,Success
STX1025926,3578706444,CUST83837,12/21/2025 4:12,Withdrawal,10059.6,SBR007,South,ATM,Success
STX1025927,2502385289,CUST83954,1/19/2025 2:59,Transfer,3990.82,SBR007,South,Branch,Failed
STX1025928,3563799492,CUST64318,2/16/2025 7:23,Transfer,7598.8,SBR007,South,IMPS,Failed
STX1025929,3148394304,CUST54710,6/13/2025 3:27,Deposit,10266.74,SBR019,South,ATM,Success
STX1025930,6732273884,CUST95477,12/5/2025 22:42,Transfer,2885.49,SBR016,South,NEFT,Success
STX1025931,4111172719,CUST24299,3/14/2025 15:20,Deposit,7493.27,SBR014,South,RTGS,Failed
STX1025932,8957737649,CUST95493,1/12/2025 6:55,Deposit,16533.04,SBR002,South,IMPS,Success
STX1025933,1310830541,CUST76202,4/4/2025 23:32,Withdrawal,12837.33,SBR003,South,RTGS,Success
STX1025934,2142631581,CUST38243,4/22/2025 12:43,Withdrawal,5099.86,SBR023,South,Branch,Success
STX1025935,9175623199,CUST35816,4/20/2025 12:28,Deposit,9322.04,SBR019,South,RTGS,Success
STX1025936,9633484222,CUST60779,12/13/2025 0:48,Deposit,11326.84,SBR012,South,ATM,Failed
STX1025937,7022232744,CUST59129,3/27/2025 19:29,Deposit,12230.72,SBR005,South,UPI,Failed
STX1025938,7169581781,CUST96783,4/27/2025 10:00,Withdrawal,12441.31,SBR023,South,RTGS,Failed
STX1025939,7706597702,CUST21906,5/1/2025 23:46,Transfer,14951.44,SBR019,South,UPI,Success
STX1025940,1594259892,CUST53644,8/13/2025 13:41,Transfer,13502.41,SBR005,South,NEFT,Success
STX1025941,5127179602,CUST15074,5/21/2025 23:12,Deposit,3040.91,SBR025,South,IMPS,Success
STX1025942,3164819303,CUST17083,6/17/2025 14:14,Deposit,6404.45,SBR008,South,IMPS,Success
STX1025943,4641583745,CUST11737,2/22/2025 10:41,Deposit,1773.2,SBR016,South,IMPS,Success
STX1025944,1571497412,CUST52576,6/10/2025 1:16,Deposit,6836.16,SBR013,South,RTGS,Success
STX1025945,1871601591,CUST46329,3/25/2025 15:59,Transfer,19053.59,SBR016,South,Branch,Failed
STX1025946,3583379238,CUST63799,8/22/2025 18:53,Deposit,10977.94,SBR002,South,NEFT,Failed
STX1025947,6462661857,CUST74072,9/21/2025 16:09,Deposit,9597.76,SBR009,South,RTGS,Success
STX1025948,8210475929,CUST13819,10/10/2025 10:45,Transfer,19647.12,SBR022,South,NEFT,Success
STX1025949,5440640337,CUST78940,5/11/2025 22:22,Withdrawal,3031.84,SBR012,South,ATM,Success
STX1025950,9016387803,CUST88420,12/6/2025 1:10,Deposit,9614.66,SBR019,South,ATM,Success
STX1025951,7453137391,CUST40576,5/2/2025 16:53,Withdrawal,8735.88,SBR011,South,UPI,Failed
STX1025952,6919970270,CUST57539,9/7/2025 23:12,Withdrawal,4324.67,SBR018,South,ATM,Failed
STX1025953,5198652343,CUST19507,9/6/2025 21:45,Transfer,469.2,SBR005,South,ATM,Success
STX1025954,1959300416,CUST72100,9/25/2025 20:58,Deposit,14055.39,SBR005,South,UPI,Success
STX1025955,1037810877,CUST41052,2/2/2025 1:19,Transfer,1303.91,SBR021,South,ATM,Failed
STX1025956,3850619332,CUST17353,9/10/2025 14:20,Withdrawal,66.79,SBR020,South,NEFT,Failed
STX1025957,4489443346,CUST65922,10/4/2025 19:58,Transfer,7187.04,SBR007,South,NEFT,Failed
STX1025958,9899656743,CUST67505,4/26/2025 22:05,Transfer,7851.65,SBR011,South,NEFT,Success
STX1025959,9262375990,CUST97796,5/30/2025 5:38,Deposit,5472.43,SBR012,South,ATM,Success
STX1025960,1341533258,CUST49672,2/10/2025 7:01,Transfer,16390.15,SBR021,South,IMPS,Failed
STX1025961,2425965960,CUST43441,9/9/2025 11:34,Transfer,11786.58,SBR017,South,UPI,Failed
STX1025962,7916341808,CUST30520,4/6/2025 10:33,Transfer,11401.97,SBR014,South,ATM,Failed
STX1025963,5833451293,CUST82117,6/2/2025 13:10,Withdrawal,13922.42,SBR016,South,ATM,Success
STX1025964,2328726747,CUST22102,9/8/2025 15:49,Deposit,8636.7,SBR005,South,RTGS,Success
